web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716808054-281","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=90","WAnter Kia Crdi","https://www.dakarvente.com/annonce-10146-wanter-kia-crdi.html","WAnter Kia Crdi","2.600.000  FCFA","Keur Massar","media/annonces/pics/5ae0dc5d2c6b14f978e77f5bde818837.jpeg"
"1716808056-282","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=90","Wanter Chevrolet Cruze 2012","https://www.dakarvente.com/annonce-10147-wanter-chevrolet-cruze-2012.html","Wanter Chevrolet Cruze 2012","3.300.000  FCFA","Parcelles assainies","media/annonces/pics/6cc271abaf7fefec46ee7fbd963220df.jpeg"
"1716808059-283","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=90","Hyundai accent","https://www.dakarvente.com/annonce-10152-hyundai-accent.html","Hyundai accent","2.500.000  FCFA","Sacré Coeur","media/annonces/pics/41c0df7535ffe89b1d82c9b7ffe1c753.jpg"
"1716808062-284","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=90","Renault 19","https://www.dakarvente.com/annonce-10154-renault-19.html","Renault 19","1.500.000  FCFA","Cité avion","media/annonces/pics/b15424d6aa0b5d3f75f08e2af5dbf00c.jpg"
"1716808065-285","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=90","BMW X6 2012 PACK M","https://www.dakarvente.com/annonce-10164-vente-bmw-x6-2012-pack-m.html","BMW X6 2012 PACK M","17.500.000  FCFA","Liberté 6","media/annonces/pics/778f8061d9294cffcb2ea643878ecd6d.jpeg"
"1716808068-286","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=90","Citroën C4 2010","https://www.dakarvente.com/annonce-10165-wanter-citroen-c4-2010.html","Citroën C4 2010","2.150.000  FCFA","Biscuiterie","media/annonces/pics/f92e7f238fb338cad9aec1c22894debf.jpeg"
"1716808071-287","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=90","307 break 7places","https://www.dakarvente.com/annonce-10166-wanter-307-break-7places.html","307 break 7places","2.600.000  FCFA","Mbour","media/annonces/pics/41604c2a059f28220164ae3681eea7ae.jpeg"
"1716808079-288","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","PARE BRISE AVEC OU SANS MONTAGE ET TOUTES PIECES DETACHEES AUTOMOBILE","https://www.dakarvente.com/annonce-10417-pare-brise-avec-ou-sans-montage-et-toutes-pieces-detachees-automobile.html","PARE BRISE AVEC OU SANS MONTAGE ET TOUTES PIECES DETACHEES AUTOMOBILE","40.000  FCFA","Dakar","media/annonces/pics/fe4a55317c2745d4a05ed7f865542de2.jpg"
"1716808082-289","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","Toyota RAV4 2006 boite automatique version américaine en bon état","https://www.dakarvente.com/annonce-10427-toyota-rav4-2006-boite-automatique-version-amricaine-en-bon-tat.html","Toyota RAV4 2006 boite automatique version américaine en bon état","4.500.000  FCFA","Keur Massar","media/annonces/pics/ccd8378d2c5e87194db792d3f59f015e.jpg"
"1716808085-290","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","FORD EXPLOREUR Limited FULL OPTION 2013","https://www.dakarvente.com/annonce-10428-ford-exploreur-limited-full-option-2013.html","FORD EXPLOREUR Limited FULL OPTION 2013","14.500.000  FCFA","Dakar","media/annonces/pics/0bf39a993a78cce92bbd3f5697906589.jpg"
"1716808088-291","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","Peugeot 307 type 2","https://www.dakarvente.com/annonce-10429-wanter-peugeot-307-type2.html","Peugeot 307 type 2","2.200.000  FCFA","Plateau","media/annonces/pics/621a8deb79a8b519dc3c8b05083ff0f4.jpeg"
"1716808091-292","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","Ford Escape 2014","https://www.dakarvente.com/annonce-10430-wanter-ford-escape-2014.html","Ford Escape 2014","7.600.000  FCFA","Dakar","media/annonces/pics/6d023109491d6d259a776b73887ea381.jpeg"
"1716808094-293","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","Ford Mondeo 2009","https://www.dakarvente.com/annonce-10432-wanter-ford-mondeo-2009.html","Ford Mondeo 2009","2.950.000  FCFA","Grand Yoff","media/annonces/pics/1e37d02bffe4dd3a1b6d433eca3dd23d.jpeg"
"1716808097-294","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","Toyota corolla 2010","https://www.dakarvente.com/annonce-10433-wanter-toyota-corolla-2010.html","Toyota corolla 2010","2.950.000  FCFA","Guédiawaye","media/annonces/pics/457d33e060d9a5d28df15bcc078f24bd.jpeg"
"1716808100-295","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","Renault 19","https://www.dakarvente.com/annonce-10468-wanter-r19.html","Renault 19","1.750.000  FCFA","Guédiawaye","media/annonces/pics/412412ff2aa0035d0446a1ddfc764a8f.jpeg"
"1716808103-296","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=89","Range rover evoque 2015","https://www.dakarvente.com/annonce-10469-wanter-range-rover-evoque-2015.html","Range rover evoque 2015","8.600.000  FCFA","Dakar","media/annonces/pics/6231934f5fc3c3e0c5c646939e9a3780.jpeg"
"1716808109-297","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Voiture","https://www.dakarvente.com/annonce-10745-voiture.html","Voiture","5.000.000  FCFA","Dakar","media/annonces/pics/3779ef9cf4aff226f448269e1c751bd0.jpg"
"1716808112-298","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Hyundai Santafe 2008","https://www.dakarvente.com/annonce-10747-wanter-hyundai-santafe-2008.html","Hyundai Santafe 2008","2.950.000  FCFA","Dakar","media/annonces/pics/8802c57248f3936cc29b831b78267940.jpeg"
"1716808115-299","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Dacia Logan en bon état","https://www.dakarvente.com/annonce-10749-dacia-logan-en-bon-tat.html","Dacia Logan en bon état","2.500.000  FCFA","Hann Bel-Air","media/annonces/pics/8e2e58fd99cbc78f1d690dbf1d8f4b87.jpeg"
"1716808118-300","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Peugeot  407 d'occasion","https://www.dakarvente.com/annonce-10753-407-occasion-trs-bon-prix.html","Peugeot  407 d'occasion","2.700.000  FCFA","Sacré Coeur","media/annonces/pics/60ed7bc4c96632eab673a01253478990.jpg"
"1716808121-301","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Limousine sarir","https://www.dakarvente.com/annonce-10764-sarir.html","Limousine sarir","2.500.000  FCFA","Cambérène","img/nophoto.png"
"1716808124-302","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Ford focus automatique","https://www.dakarvente.com/annonce-10765-voiture-vendre.html","Ford focus automatique","4.300.000  FCFA","Liberté 6","media/annonces/pics/8e511904d81ec7ba0750e796e6b2629f.jpg"
"1716808127-303","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Moto super gorilla","https://www.dakarvente.com/annonce-10801-moto-super-gorilla.html","Moto super gorilla","80.000  FCFA","Tambacounda","img/nophoto.png"
"1716808130-304","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Ford Escape 2013 venant","https://www.dakarvente.com/annonce-10804-wanter-ford-escape-2013-venant.html","Ford Escape 2013 venant","","Biscuiterie","media/annonces/pics/e5f9be96f3c753607331a18439022d75.jpeg"
"1716808133-305","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=88","Malagutti f10","https://www.dakarvente.com/annonce-10813-malagutti-f10.html","Malagutti f10","115.000  FCFA","Thiès","media/annonces/pics/8840b9f93a039723d2f3e61a7e35bbf4.png"
"1716808140-306","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","Plateforme de réservation de Taxi ou VTC","https://www.dakarvente.com/annonce-11007-plateforme-de-rservation-de-taxi-ou-vtc.html","Plateforme de réservation de Taxi ou VTC","23.000  FCFA","Dakar","media/annonces/pics/69d99267bb170c6d650225f9cdca53c9.jpeg"
"1716808143-307","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","Renault Megane","https://www.dakarvente.com/annonce-11023-vente-de-voiture.html","Renault Megane","4.800.000  FCFA","Hann Maristes","media/annonces/pics/ba6637365542fec2765bca02c2ce384a.png"
"1716808146-308","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","Wanter Ford Mondeo Break 2007","https://www.dakarvente.com/annonce-11024-wanter-ford-mondeo-break-2007.html","Wanter  Ford Mondeo Break 2007","1.300.000  FCFA","Keur Massar","media/annonces/pics/3ec1bf70ee9f70f5d506ca2ee2ac2d50.jpeg"
"1716808149-309","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","Hyundai Santa fe 2008","https://www.dakarvente.com/annonce-11036-wanter-hyundai-santafe-2008.html","Hyundai Santa fe 2008","3.100.000  FCFA","Castors","media/annonces/pics/80d6f94128926594331b937666cbdafd.jpeg"
"1716808152-310","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","Renault 21","https://www.dakarvente.com/annonce-11037-wanter-r21.html","Renault 21","2.100.000  FCFA","Colobane","media/annonces/pics/e23832a541093ab2c78f36cbc584d62d.jpeg"
"1716808154-311","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","Vente Villa a Keur Massar U16","https://www.dakarvente.com/annonce-11039-vente-villa-a-keur-massar-u16.html","Vente Villa a Keur Massar U16","45.000.000  FCFA","Keur Massar","media/annonces/pics/6ed494706d796a83b04c08e2586c8fbe.jpeg"
"1716808157-312","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","Ford Escape 2009","https://www.dakarvente.com/annonce-11045-wanter-ford-escape-2009.html","Ford Escape 2009","3.500.000  FCFA","Médina","media/annonces/pics/858ad5dffc4b9aaac10bdd4ad632ddd6.jpeg"
"1716808160-313","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","Hyundai Volester 2015 venant","https://www.dakarvente.com/annonce-11049-wanter-hyundai-volester-2015-venant.html","Hyundai Volester 2015 venant","5.800.000  FCFA","Biscuiterie","media/annonces/pics/17d6567f1be41b870282dff993bdfe23.jpeg"
"1716808170-314","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=87","FORD EXPLORER","https://www.dakarvente.com/annonce-11084-vente-ford-explorer.html","FORD EXPLORER","17.500.000  FCFA","Guédiawaye","media/annonces/pics/d5160b8b5ddb712742ee572d3c00fdd5.jpg"
"1716808178-315","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Jeep cherokee 2016","https://www.dakarvente.com/annonce-11341-vente-jeep-cherokee-2016.html","Jeep cherokee 2016","11.000.000  FCFA","Almadies","media/annonces/pics/6cf7c8e02c959401d3dc229bad88283e.jpeg"
"1716808180-316","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Wanter Golf Tiguan 2011","https://www.dakarvente.com/annonce-11342-wanter-golf-tiguan-2011.html","Wanter Golf  Tiguan 2011","7.800.000  FCFA","Biscuiterie","media/annonces/pics/d2eb700877b196431be0be0c5bdf7f49.jpeg"
"1716808183-317","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Mercedes 190","https://www.dakarvente.com/annonce-11343-wanter-mercedes-190.html","Mercedes 190","2.000.000  FCFA","Yoff","media/annonces/pics/028191b9eb563e8eb202e6e4fe01fca1.jpeg"
"1716808186-318","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Golf 2012","https://www.dakarvente.com/annonce-11344-wanter-golf-2012.html","Golf 2012","1.900.000  FCFA","HLM","media/annonces/pics/1392343ad810661279aa3f8e49533966.jpeg"
"1716808189-319","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Clio diesel","https://www.dakarvente.com/annonce-11345-wanter-clio.html","Clio diesel","1.850.000  FCFA","Bene Tally","media/annonces/pics/c285140e7ee4492d32acf8b73adbed02.jpeg"
"1716808192-320","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Peugeot 206","https://www.dakarvente.com/annonce-11360-peugeot-206.html","Peugeot 206","2.200.000  FCFA","Grand Yoff","media/annonces/pics/46b2e84d40917c4cc3e97e7e56ccbc12.jpeg"
"1716808194-321","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Vélo VTT","https://www.dakarvente.com/annonce-11365-vlo-vtt.html","Vélo VTT","60.000  FCFA","Keur Massar","img/nophoto.png"
"1716808197-322","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Toyota colrolla","https://www.dakarvente.com/annonce-11373-toyota-colrolla.html","Toyota colrolla","2.000.000  FCFA","Mbour","media/annonces/pics/bf5ba9f86678e2efb0efde6c43712269.jpg"
"1716808200-323","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=86","Toyota Previa 2011","https://www.dakarvente.com/annonce-11384-wanter-toyota-previa-2011.html","Toyota Previa 2011","6.000.000  FCFA","Keur Massar","media/annonces/pics/edba8a67be9b34ddd3743ee151c5321f.jpeg"
"1716808208-324","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","Chevrolet venant canada","https://www.dakarvente.com/annonce-11681-voiture-venant-canada.html","Chevrolet venant canada","2.000.000  FCFA","Almadies","media/annonces/pics/fd2e5ff869050f71c620d4277dc8d842.jpeg"
"1716808211-325","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","Peugeot 405","https://www.dakarvente.com/annonce-11684-wanter-peugeot-405.html","Peugeot 405","1.500.000  FCFA","Guédiawaye","media/annonces/pics/f7e953dec757f94d1cd5b0a8a3ed95d0.jpeg"
"1716808213-326","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","Peugeot 406 break","https://www.dakarvente.com/annonce-11685-wanter-peugeot-406-break.html","Peugeot 406 break","2.200.000  FCFA","Pikine","media/annonces/pics/68ecfb433eadb8051138bd56dea58a33.jpeg"
"1716808216-327","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","Buick Lacrosse 2018","https://www.dakarvente.com/annonce-11686-wanter-buick-lacrosse-2018.html","Buick Lacrosse 2018","16.000.000  FCFA","Amitié","media/annonces/pics/bbfd32d996b2317216482e8d6b12f142.jpeg"
"1716808219-328","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","Hyundai Sonata Hybride","https://www.dakarvente.com/annonce-11699-vend-hyundai-sonata-hybride.html","Hyundai Sonata Hybride Sonata Hybride","5.000.000  FCFA","Hann Maristes","media/annonces/pics/65bd852be8c678c765bf730db1bf0414.jpg"
"1716808222-329","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","Kia optima 2012","https://www.dakarvente.com/annonce-11724-kia-optima-2012.html","Kia optima 2012","5.000.000  FCFA","Liberté 6","media/annonces/pics/716e0f2945751a60eba0cee4bfadf86b.jpg"
"1716808224-330","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","Wanter Hyundai Tucson 2009","https://www.dakarvente.com/annonce-11729-wanter-hyundai-tucson-2009.html","Wanter  Hyundai Tucson 2009","2.950.000  FCFA","Colobane","media/annonces/pics/7be0b8d7c0402347e92056db6fa2355f.jpeg"
"1716808227-331","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","Wanter Ford Escape 2013","https://www.dakarvente.com/annonce-11730-wanter-ford-escape-2013.html","Wanter  Ford Escape 2013","7.800.000  FCFA","Thiès","media/annonces/pics/d7b436bfcce7941241985de3a8084ed9.jpeg"
"1716808231-332","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=85","BMW X5","https://www.dakarvente.com/annonce-11756-bmw-x5.html","BMW X5","17.000.000  FCFA","Almadies","media/annonces/pics/58bd88b484f50021a089953d8514700b.png"
"1716808237-333","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Chevrolet Equinox 2010","https://www.dakarvente.com/annonce-11915-wanter-chevrolet-equinox-2010.html","Chevrolet Equinox 2010","3.900.000  FCFA","Dakar","media/annonces/pics/5ccfd5ecb2743da3356cebb0c5ca1732.jpeg"
"1716808240-334","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Kia Sorento 2012","https://www.dakarvente.com/annonce-11916-wanter-kia-sorento-2012.html","Kia Sorento 2012","7.600.000  FCFA","Dakar","media/annonces/pics/c320dc81e8e222aa843ffc08d335d354.jpeg"
"1716808243-335","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Location & vente de voiture","https://www.dakarvente.com/annonce-11923-location-vente-de-voiture.html","Location & vente de voiture","1  FCFA","Point E","media/annonces/pics/ab9bad02ee17f90c58479e4407eef6fc.jpg"
"1716808246-336","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Nissan sony","https://www.dakarvente.com/annonce-11927-wanter-nissan-sony.html","Nissan sony","1.200.000  FCFA","Rufisque","media/annonces/pics/1bfd16b0bd7041c92ed4dcbca77883eb.jpeg"
"1716808249-337","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Citroën c5 exclusive phase 3","https://www.dakarvente.com/annonce-11933-citron-c5-exclusive-phase-3.html","Citroën c5 exclusive phase 3","3.900.000  FCFA","Mbao","media/annonces/pics/d21f13eaa6ec1e9bf3257e0baca1d8b7.jpeg"
"1716808252-338","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Vente de voitures","https://www.dakarvente.com/annonce-11936-vente-voitures.html","Vente de voitures","1  FCFA","Almadies","media/annonces/pics/367aa63be29d53bc7e80107e62b9fd7d.jpeg"
"1716808255-339","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Kia Sorento 2007","https://www.dakarvente.com/annonce-11937-wanter-kia-sorento-2007.html","Kia Sorento 2007","2.500.000  FCFA","Guédiawaye","media/annonces/pics/3e8d0d7561d43adafedc9ff205eb9eba.jpeg"
"1716808258-340","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Rav4 2011 Full options","https://www.dakarvente.com/annonce-11938-wanter-rav4-2011-full-options.html","Rav4 2011 Full options","6.000.000  FCFA","Amitié","media/annonces/pics/9d5a496de39666d46c56aea9ba94ce6e.jpeg"
"1716808261-341","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=84","Ford escape 2009","https://www.dakarvente.com/annonce-11939-wanter-ford-escape-2009.html","Ford escape 2009","3.500.000  FCFA","Biscuiterie","media/annonces/pics/5437c70c6807ff53f57f441be800f46c.jpeg"
"1716808267-342","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Mini Cooper S 2014 venant","https://www.dakarvente.com/annonce-12144-vente-mini-cooper-s-2014-venant.html","Mini Cooper S 2014 venant","8.500.000  FCFA","Dakar","media/annonces/pics/197bc8c41192749a5c5ec859f511f550.jpeg"
"1716808270-343","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Ford Focus SEL 2012","https://www.dakarvente.com/annonce-12165-wanter-ford-focus-sel-2012.html","Ford Focus SEL 2012","4.400.000  FCFA","Castors","media/annonces/pics/8a377cbd275edd8870aa8536a8ab1203.jpeg"
"1716808273-344","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Range Rover Evoque 2012","https://www.dakarvente.com/annonce-12166-vente-range-rover-evoque-2012.html","Range Rover Evoque 2012","15.000.000  FCFA","Dieuppeul","media/annonces/pics/a181e646066d69fa5345ef33d2c4acae.jpeg"
"1716808275-345","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Hyundai Elantra 2012","https://www.dakarvente.com/annonce-12167-vente-hyundai-elantra-2012.html","Hyundai Elantra 2012","3.750.000  FCFA","Amitié","media/annonces/pics/93ff7f38e2baa095e273de0ccf10ec74.jpeg"
"1716808278-346","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Toyota Corolla 2009","https://www.dakarvente.com/annonce-12168-wanter-toyota-corolla-2009.html","Toyota Corolla 2009","2.900.000  FCFA","Biscuiterie","media/annonces/pics/8eb3b005c663b56e6b491fdac6753c33.jpeg"
"1716808281-347","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Wanter Chevrolet Cruze 2013","https://www.dakarvente.com/annonce-12169-wanter-chevrolet-cruze-2013-venant.html","Wanter Chevrolet Cruze 2013","3.850.000  FCFA","Dakar","media/annonces/pics/ef8f6abea1e34291c0afee6eefa6eea2.jpeg"
"1716808284-348","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Ford focus 2012","https://www.dakarvente.com/annonce-12183-ford-focus-2012.html","Ford focus 2012","3.100.000  FCFA","Liberté 6","media/annonces/pics/033de5ce01fc4d05bd18454b1b1ac5e5.jpeg"
"1716808287-349","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Voiture meugeor","https://www.dakarvente.com/annonce-12189-voiture-meugeor.html","Voiture meugeor","12.000  FCFA","Cité Batrain","media/annonces/pics/e3d8399e06030f207fccfdfd07e1330e.jpg"
"1716808290-350","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=83","Opel Zafire 2014 7 places","https://www.dakarvente.com/annonce-12194-wanter-opel-zafire-2014-7places.html","Opel Zafire 2014 7 places","3.800.000  FCFA","Keur Massar","media/annonces/pics/d99d21288ab6d735e4b0132a293e7419.jpeg"
"1716808298-351","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","Megane Scenic 7 places","https://www.dakarvente.com/annonce-12378-wanter-megane-scenic-7places.html","Megane Scenic 7 places","2.350.000  FCFA","Dakar","media/annonces/pics/3717923721a8fba6ee7b356669e353eb.jpeg"
"1716808301-352","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","Chevrolet Cruze 2014 full Options","https://www.dakarvente.com/annonce-12379-wanter-chevrolet-cruze-2014-full-options.html","Chevrolet Cruze 2014 full Options","3.750.000  FCFA","Biscuiterie","media/annonces/pics/81d861e5990917e2aba2b7e6c4f08594.jpeg"
"1716808304-353","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","Ford Fiesta 2012","https://www.dakarvente.com/annonce-12380-wanter-ford-fiesta-2012-venant.html","Ford Fiesta 2012","3.550.000  FCFA","Castors","media/annonces/pics/d1b1c3059feddfe347b9bdd70ddae7dd.jpeg"
"1716808307-354","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","Toyota Rav4 2011","https://www.dakarvente.com/annonce-12414-wanter-toyota-rav4-2011.html","Toyota Rav4 2011","4.450.000  FCFA","Dakar","media/annonces/pics/5fef1f66dda5d39251dc9a4cef9d7e25.jpeg"
"1716808309-355","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","Hyundai Tucson 2010","https://www.dakarvente.com/annonce-12415-wanter-hyundai-tucson-2010.html","Hyundai Tucson 2010","4.900.000  FCFA","Amitié","media/annonces/pics/e7ec72a3e39dbc447ce80b81f1269211.jpeg"
"1716808313-356","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","casque motocross","https://www.dakarvente.com/annonce-12428-casque-motocross.html","casque motocross","10.000  FCFA","Plateau","media/annonces/pics/d0b134c0364c4a91a41f14b6224452b9.jpg"
"1716808316-357","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","Location de Bus","https://www.dakarvente.com/annonce-12433-location-bus.html","Location de Bus","10.000  FCFA","Pikine","media/annonces/pics/197cdc5b5ded7bb979dc983ff95c468e.jpeg"
"1716808318-358","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","Location et vente de voiture","https://www.dakarvente.com/annonce-12439-location-et-vente-de-voiture.html","Location et vente de voiture","1  FCFA","Point E","media/annonces/pics/b40fa52e9a95b4b426399b8e9f4bd278.jpg"
"1716808322-359","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=82","Citroën Jumper 2010","https://www.dakarvente.com/annonce-12450-wanter-citron-jumper-2010.html","Citroën Jumper 2010","2.900.000  FCFA","Guédiawaye","media/annonces/pics/f28c3ef354e784a00b5ed0561971fa12.jpeg"
"1716808331-360","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","DASHCAM","https://www.dakarvente.com/annonce-12570-dashcam.html","DASHCAM","75.000  FCFA","Fass","media/annonces/pics/6fbc89fead81196bd9a553f6c42257e8.jpg"
"1716808334-361","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","casque moto ( B-square )","https://www.dakarvente.com/annonce-12572-casque-moto-b-square.html","casque moto ( B-square )","20.000  FCFA","Médina","media/annonces/pics/0b3debe0553f711253389863cffd6361.jpg"
"1716808337-362","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=81","Chevrolet sonic","https://www.dakarvente.com/annonce-12575-vente-de-vhicule.html","Chevrolet sonic","4.000.000  FCFA","Pikine","media/annonces/pics/3b047fce2206e04efa3f965c69c31278.jpg"
